EET - 278,ELEC MOTOR CONTROL II,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EET - 279,ELEC MOTOR CONTROL II LAB,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
EET - 280,ROTATING MACHINERY,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EET - 281,SPECIAL PROBLEMS I,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
EET - 283,SPECIAL PROBLEMS II,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
EET - 285,SPECIAL PROBLEMS III,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EET - 286,PROGRAM LOGIC CONTROLLERS II,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
EET - 287,PROGRAM LOGIC CONTROL II LAB,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
EET - 298,PRACTICUM,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
EET - 299,COOP EDUCATION PROGRAM,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
EET - 352,ELEC MOTOR CO,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EET - 353,ELEC MOTOR CO,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EET - 370,PROGRAMMABLE LOGIC,3,AMS - 343,AUTOMATED SYSTEMS,3,,,,603923
EET - 371,PROGRAMMABLE LOGIC,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EET - 399P,PRACTICUM,3,AMS - 398,INTERNSHIP I,3,,,,603923
EET - 444,ELECTRONIC COMMUNIC,5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,5,,,,603923
EET - 445,ELECTRIC COMMUNIC,5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,5,,,,603923
EET - 454,COMPUTER REPAIR,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EET - 455,COMPUTER REPAIR LAB,6,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,6,,,,603923
EET - 456,COMPUTER REPAIR II,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EET - 457,COMPUTER REPAIR LAB,6,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,6,,,,603923
EETS - 101,ELECT/ELECTRON,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 110,DIRECT CURRENT CIRCUITS,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 111,DIRECT CURRENT CIRCUITS LAB,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 120,ALTERNATING CURRENT CIRCUITS,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 121,ALTERNATING CURRENT CIRCUITS L,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 122,ELECTRICAL CIRCUIT,6,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,6,,,,603923
EETS - 123,ELECTRICAL CIRCUITS,6,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,6,,,,603923
EETS - 175,TRANSFORMERS,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 176,LAB FOR EETS 175,1.5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1.5,,,,603923
EETS - 210,DEVICES AND CIRCUIT,6,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,6,,,,603923
EETS - 211,DEVICES AND CIRCUIT,6,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,6,,,,603923
EETS - 218,DIGITAL SYS AND,6,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,6,,,,603923
EETS - 219,DIGITAL SYS & MICRO,6,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,6,,,,603923
EETS - 220,DEVICES AND CIRCUIT,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 221,DEVICES AND CIRCUIT,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 230,ELECTRONIC DEVICES,6,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,6,,,,603923
EETS - 231,ELECTRONICS DEVICES,7.5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,7.5,,,,603923
EETS - 250,ELECTRICAL DRAFTING,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 255,NATIONAL ELECTRONICS,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 260,ELECTRICAL CONSTRUC,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 261,ELECTRICAL CONSTRU,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 262,ELECTRICAL CONSTRU,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 263,ELECTRICAL CONSTRU,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
EETS - 266,ELECTRICAL CONSTR,6,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,6,,,,603923
EETS - 267,ELECTRICAL CONSTR,6,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,6,,,,603923
EETS - 280,ROTATING MACHINERY,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 281,ROTATING MACHINERY,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 311,DIGITAL ELECTRONICS LAB,1.33,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1.33,,,,603923
EETS - 350,ELECTRIC MOTOR CONT,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 351,ELECTRIC MOTOR CONT,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 360,ELECTRICAL MOTOR CO,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 361,ELECTRICAL MOTOR CO,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 362,ELECTRICAL MOTOR CONTROLS,6,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,6,,,,603923
EETS - 370,PROGRAMMABLE LOGIC,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 371,PROGRAMMABLE LOGIC,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 390,SPECIAL PROBLEMS I,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 399,COOPERATIVE EDUC,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 399C,COOPERATIVE EDUCATION PROGRAM,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EETS - 499,COOPERATIVE EDUC,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EEX - 110,DIRECT CURRENT CIRC,5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,5,,,,603923
EEX - 111,DIRECT CURRENT CIRC,5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,5,,,,603923
EEX - 120,ALTERNATING CURRENT,5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,5,,,,603923
EEX - 121,ALTERNATING CURRENT,5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,5,,,,603923
EEX - 210,DEVICES & CIRCUITS I,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
EEX - 211,DEVICES & CIRCUITS I LAB,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
EFM - 100,PERSONAL FINANCIAL MGMT,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EFMS - 100,ECONOMICS/FIN,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
EGY - 120,OUTSIDE PLANT COMM,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
EGY - 170,ENERGY UTILITIES TECH,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
EGY - 220,ENERGY EFFICIENCY ELECT CNTRL,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
EGY - 230,SOLAR/PHOTOVOLTAIC TECH,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
EGY - 240,ENERGY EFFICIENCY/ANALYSIS,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
EGY - 250,WIND TURBINE TECHNOLOGIES,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
EIT - 100H,ELECTRICAL TECH,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0,,,,603923
EIT - 111H,ELECTRICITY HIGH SC,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0,,,,603923
EIT - 115,ELECTRICAL CONSTRUCTION,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
EIT - 116,ELECTRICAL CONSTRUCTION,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
EIT - 125,TRANSFORMERS,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0,,,,603923
EIT - 126,TRANSFORMERS LAB,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
EIT - 200H,ELECTRICITY HIGH SC,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0,,,,603923
EIT - 215,ELECTRICAL CONSTRUC,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
EIT - 216,ELECTRICAL CONSTRUC,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
EIT - 245,ELECTRICAL PNEUMATI,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
EIT - 246,ELECTRICAL PNEUMATI,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
EIT - 255,NATIONAL ELECTRIC C,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
EIT - 300,ELECTRONICS CIRCUIT,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
EIT - 300H,ELECTRICITY HIGH SC,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0,,,,603923
EIT - 301,ELECTRICAL CIRCUITS,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
EIT - 310,ELECTRICAL HYDRAULICS,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
EIT - 311,ELECTRICAL HYDRAULICS,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
EIT - 390,SPECIAL PROBLEMS I,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
EIT - 391,SPECIAL PROBLEMS II,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
EIT - 399,PRACTICM,5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,5,,,,603923
EIT - 399C,CO-OP,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
EIT - 499,COOPERATIVE EDUCATION,5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,5,,,,603923
EIX - 225,AC MOTORS & GENERATORS,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
EIX - 226,AC MOTOTRS & GENERATORS LAB,3.33,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3.33,,,,603923
EIX - 235,ELECTRIC MOTOR CONTROLS I,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
EIX - 236,ELECTRIC MOTOR CONTORLS I LAB,3.33,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3.33,,,,603923
EIX - 340,ELECTRIC MOTOR CONTROLS II,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
EIX - 341,ELECTRIC MOTOR CONTROLS II,3.33,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3.33,,,,603923
ELEC - 252,INTRO TO ELEC ENGINEERING,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
ELT - 102,BLUEPRINT READING,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
ELT - 103,INTRODUCTION TO ENGINEERING,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
ELT - 105,COMPUTER MAINTENANCE,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
ELT - 106,MECH ENGINEERING GRAPHICS II,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
ELT - 107,COMPUTER APP FOR TECHNICIANS,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
ELT - 1071,COMPUTER BASICS,0.8,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.8,,,,603923
ELT - 1072,LIVING ONLINE,0.8,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.8,,,,603923
ELT - 1073,KEY APPLICATIONS I,0.8,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.8,,,,603923
ELT - 1074,KEY APPLICATIONS II,0.8,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.8,,,,603923
ELT - 1075,ENGINEERING SOFTWARE,0.8,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.8,,,,603923
ELT - 110,CIRCUITS I,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
ELT - 1101,BASIC ELECTRICITY,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
ELT - 1102,SERIES AND PARALLEL CIRCUITS,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
ELT - 1103,INTRODUCTORY CIRCUIT ANALYSIS,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
ELT - 1104,MAGNETISM AND ALTERNATING CURR,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
ELT - 1105,CAPACITANCE AND INDUCTANCE,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
ELT - 111,DIRECT CURRENT LAB,5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,5,,,,603923
ELT - 114,CIRCUITS II,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
ELT - 1141,CIRCUIT ANALYSIS,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
ELT - 1143,RC RL AND RLC CIRCUITS,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
ELT - 1144,RESONANCE AND FILTERS,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
ELT - 1145,3-PHASE CIRCUITS,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
ELT - 118,COMPUTER NUMERICAL CONTROL,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
ELT - 120,DIGITAL I,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
ELT - 1201,DIGITAL BASICS,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
ELT - 1202,LOGIC CIRCUIT DESIGN,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
ELT - 1203,LOGIC CIRCUIT COMPONENTS AND T,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
ELT - 121,ALTERNATING CURRENT,5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,5,,,,603923
ELT - 122,MECH POWER TRANS SYSTEMS,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
ELT - 124,MECH PWR TRANS SYS LAB,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
ELT - 168,SPECIAL TOPICS,0.4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
ELT - 201,STATICS STRNGTH OF MATERIALS,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
ELT - 205,ADV COMPUTER MAINTENENCE,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
ELT - 208,THERMODYNAMIC APPLICATIONS,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
ELT - 210,DEVICES I,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
ELT - 2101,SEMICONDUCTOR BASICS,0.2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.2,,,,603923
ELT - 2102,DIODE CIRCUITS AND POWER SUPPL,1.25,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1.25,,,,603923
ELT - 2103,TRANSISTORS AND AMPLIFIERS,1.5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1.5,,,,603923
ELT - 2104,DESIGN OF ELECTRONIC CIRCUITS,1.05,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1.05,,,,603923
ELT - 214,DEVICES II,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
ELT - 2141,THYRISTORS,0.3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.3,,,,603923
ELT - 2142,OP AMPS,0.8,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.8,,,,603923
ELT - 2143,FET CIRCUITS,0.8,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.8,,,,603923
ELT - 2144,ADV TRANSISTOR AMP CIRCUITS,0.7,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.7,,,,603923
ELT - 2145,POWER SUPPLY REG CIRCUITS,0.7,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.7,,,,603923
ELT - 2146,OSCILLATORS,0.7,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.7,,,,603923
ELT - 220,DIGITAL II,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
ELT - 2201,MEDIUM SCALE INTEGRATED CIRCUI,0.8,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.8,,,,603923
ELT - 2202,INTERFACING OF DIGITAL CIRCUIT,0.5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.5,,,,603923
ELT - 2203,LOGIC FAMILIES,0.2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.2,,,,603923
ELT - 2204,PROGRAMMABLE DEVICES,0.7,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.7,,,,603923
ELT - 2205,MICROPROCESSORS,0.8,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.8,,,,603923
ELT - 222,MECHANICS OF TELEPHONY,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
ELT - 224,BASIC TELECOM INST & MAINT,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
ELT - 226,SAFETY IN THE WORKPLACE,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
ELT - 232,COMPUTER SOFTWARE MAINTENANCE,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
ELT - 234,COMPUTER HARDWARE MAINT,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
ELT - 240,COMMUNICATIONS ELECTRONICS,6,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,6,,,,603923
ELT - 243,ELECTRIC POWER DISTRIBUTION,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
ELT - 244,ELECTRICAL MACH & CONTROLS,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
ELT - 250,PROGRAMMABLE LOGIC CNTRL,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
ELT - 256,MICROPROCESSOR FUND,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
ELT - 260,ROBOTIC & INDUSTRIAL AUTO,5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,5,,,,603923
ELT - 2601,FUNDAMENTALS OF ROBOTS,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
ELT - 2602,ROBOT PROGRAMMING,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
ELT - 2603,AUTOMATED WORK-CELLS,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
ELT - 2604,FLEXIBLE MANUFACTURING,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
ELT - 2605,MANUFACTURING APPLICATIONS,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
ELT - 261,MEASUREMENT AND INSTRUMENTATIO,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
ELT - 262,MEASUREMENT AND INSTRUMENTATIO,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
ELT - 264,MECHANICAL DESIGN,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
ELT - 265,APPLIED FLUID POWER,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
ELT - 289,ENGR & ELECTRONICS TECH,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
ELT - 290,SELECTED TOPICS,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
ELT - 295,INDEPENDENT PROBLEMS,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
ELT - 299C,ELECTRICAL COOP,3.33,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
ELT - 310,DIGITAL ELECTRONICS,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
ELT - 311,DIGITAL ELECTRONICS,3.3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
ELT - 320,MICROPROCESSORS,1.98,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
ELT - 321,MICROPROCESSORS LAB,3.3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
ELT - 370,FIBER OPTICS,1.98,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
ELT - 371,FIBER OPTICS LAB,1.98,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
ELT - 390,SPECIAL PROBLEMS,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
ELT - 391,SPECIAL PROBLEMS II,5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,5,,,,603923
ELT - 399C,CO-OP,5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,5,,,,603923
ELT - 399P,PRACTICUM ELECTRO,5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,5,,,,603923
ELT - 399P,PRACTICUM,3.3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3.3,,,,603923
ELX - 110,DIRECT CURRENT CIRC,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
ELX - 111,DIRECT CURRENT CIRC,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
ELX - 115,BASIC ELECTRICITY,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
ELX - 116,BASIC ELECTRICITY L,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
ELX - 120,ALTERNATING CURRENT,1.98,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
ELX - 121,ALTERNATING CURRENT,3.3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
ELX - 130,FUNDAMENTALS OF ELE,7,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,7,,,,603923
ELX - 131,FUNDAMENTALS OF ELE,8,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,8,,,,603923
ELXS - 116,ELECTRICAL PRINCIPL,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
ELXS - 117,ELECTRICAL PRINCIPL,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EM - 221,STATICS,3,EM - 222,WKU STATICS,3,,,,603923
EMS - 105,EMERGENCY MED TEC,6,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,6,,,,603923
EMS - 150,ELECTROCARDIOGRAM TECH,5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,5,,,,603923
EMS - 200,INTRO TO PARAMEDICINE,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
EMS - 210,EMERGENCY PHARMACHOLOGY,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EMS - 211,FUNDAMENTALS LAB,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
EMS - 215,CLINICAL EXPERIENCE I,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
EMS - 220,CARDIOVASCULAR EMERGENCIES,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EMS - 221,CARDIAC & TRAUMA LAB,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
EMS - 225,CLINICAL EXPERIENCE II,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
EMS - 230,TRAUMATIC EMERGENCIES,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
EMS - 231,MEDICAL LAB,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
EMS - 235,CLINICAL EXPERIENCE III,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
EMS - 240,MEDICAL EMERGENCIES I,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EMS - 250,MEDICAL EMERGENCIES II,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EMS - 260,SPECIAL POPULATIONS,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
EMS - 270,EMS OPERATIONS,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
EMS - 275,SEMINAR/ADV LIFE SUPPORT,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
EMS - 285,FIELD INTERNSHIP,5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,5,,,,603923
ENC - 090,FOUND OF COLLEGE WRITING I,3,DEVL - EL-L,Developmental Elective,3,,,,603923
ENC - 0901,SENTENCE BASICS,1,DEVL - EL-L,Developmental Elective,1,,,,603923
ENC - 0902,WRITING WITH COMPUTERS,0.25,DEVL - EL-L,Developmental Elective,0.25,,,,603923
ENC - 0903,WRITING PARAGRAPHS,0.75,DEVL - EL-L,Developmental Elective,0.75,,,,603923
ENC - 0904,PATHWAY TO WRITING,1,DEVL - EL-L,Developmental Elective,1,,,,603923
ENC - 091,FOUND OF COLLEGE WRITING II,3,DENG - 055C,INTRO FRESHMAN ENGLISH,3,,,,603923
ENC - 0911,INTERMEDIATE GRAMMAR,0.75,DEVL - EL-L,Developmental Elective,0.75,,,,603923
ENC - 0912,COMPOSITION STRATEGIES,1,DEVL - EL-L,Developmental Elective,1,,,,603923
